payment_id,customer_id,staff_id,rental_id,amount,payment_date
20088,329,2,11169,3.99,2022-07-27T01:26:25.498724+01
20089,329,2,11697,0.99,2022-04-15T13:56:04.265264+01
20090,329,1,12659,6.99,2022-03-10T02:14:32.923957+00:00
20091,329,1,13627,8.99,2022-06-04T01:41:32.283669+01
20092,329,1,14900,4.99,2022-03-14T17:49:03.953121+00:00
20093,329,2,15011,4.99,2022-05-10T06:46:03.620458+01
20094,329,1,15308,2.99,2022-06-20T18:12:04.709544+01
20095,330,2,11259,3.99,2022-02-07T08:41:26.506836+00:00
20096,330,1,12062,2.99,2022-04-06T02:53:26.452193+01
20097,330,1,12394,2.99,2022-04-01T15:17:33.767764+01
20098,330,1,12740,4.99,2022-05-18T22:46:15.831405+01
20099,330,1,12867,0.99,2022-06-15T07:14:19.302706+01
20100,331,1,11052,5.99,2022-06-30T07:00:44.995508+01
20101,331,1,11362,2.99,2022-03-19T12:12:10.091735+00:00
20102,331,2,12533,4.99,2022-03-25T05:47:57.126846+00:00
20103,331,1,13795,0.99,2022-07-04T19:10:45.585105+01
20104,331,1,14256,7.99,2022-05-24T22:07:52.534973+01
20105,331,1,14628,1.99,2022-03-17T05:42:06.023708+00:00
20106,331,1,15339,2.99,2022-04-14T07:37:46.767079+01
20107,331,2,15447,3.99,2022-02-03T04:09:40.757457+00:00
20108,331,1,15521,2.99,2022-01-24T22:26:45.220420+00:00
20109,332,1,10307,0.99,2022-02-27T02:36:04.880802+00:00
20110,332,2,10439,0.99,2022-07-09T12:31:47.113844+01
20111,332,1,11229,5.99,2022-02-22T08:22:37.113521+00:00
20112,332,2,11564,2.99,2022-05-28T05:33:01.414489+01
20113,332,2,12318,4.99,2022-06-24T04:07:22.04624+01
20114,332,2,13673,2.99,2022-03-21T10:27:29.211577+00:00
20115,332,2,14783,4.99,2022-07-08T05:25:27.359203+01
20116,332,2,15194,0.99,2022-02-26T01:57:46.901930+00:00
20117,332,1,15210,3.99,2022-05-10T18:24:32.32194+01
20118,333,2,10844,4.99,2022-01-28T14:20:42.924392+00:00
20119,333,1,12427,6.99,2022-03-30T04:34:39.741706+01
20120,333,2,12661,0.99,2022-03-25T04:02:21.027620+00:00
20121,333,1,13579,3.99,2022-05-15T16:39:18.32468+01
20122,333,2,13710,4.99,2022-03-10T21:29:19.593417+00:00
20123,333,1,14057,4.99,2022-04-02T01:13:01.789656+01
20124,333,1,14740,2.99,2022-05-30T10:51:27.112384+01
20125,333,2,15253,2.99,2022-05-13T06:53:14.654845+01
20126,333,1,15313,4.99,2022-05-07T01:25:52.55106+01
20127,334,1,10408,4.99,2022-06-14T16:50:45.510463+01
20128,334,1,10492,2.99,2022-06-10T23:41:49.056823+01
20129,334,1,10879,1.99,2022-06-07T13:25:43.070039+01
20130,334,2,10997,7.99,2022-01-25T06:39:06.150092+00:00
20131,334,2,12677,4.99,2022-06-26T03:18:28.012056+01
20132,334,2,13325,4.99,2022-07-12T04:01:17.441327+01
20133,334,1,13876,2.99,2022-07-12T12:41:41.122658+01
20134,334,1,14645,0.99,2022-04-19T02:56:09.662782+01
20135,334,1,14984,7.99,2022-05-27T23:58:01.118493+01
20136,334,2,15548,0.99,2022-06-14T04:26:31.80605+01
20137,334,2,15656,4.99,2022-02-25T15:13:46.999194+00:00
20138,334,1,15669,3.99,2022-04-18T02:32:28.244227+01
20139,335,2,10606,4.99,2022-05-23T16:41:06.085902+01
20140,335,2,13267,0.99,2022-04-04T18:17:36.538293+01
20141,335,1,13622,1.99,2022-04-04T16:25:44.207531+01
20142,335,1,14014,2.99,2022-06-16T09:23:15.150212+01
20143,335,2,15005,4.99,2022-04-05T09:02:30.699791+01
20144,335,2,15101,0.99,2022-05-01T11:15:37.54726+01
20145,336,2,11743,2.99,2022-07-10T04:41:20.12499+01
20146,336,1,12323,8.99,2022-03-10T20:55:39.818896+00:00
20147,336,2,12794,0.99,2022-02-11T06:00:32.800227+00:00
20148,336,2,12926,3.99,2022-07-05T15:48:53.558086+01
20149,336,2,13066,0.99,2022-07-25T01:17:02.32257+01
20150,336,2,13689,4.99,2022-03-04T08:59:13.783140+00:00
20151,336,1,14295,2.99,2022-05-13T07:58:24.840769+01
20152,336,1,15073,10.99,2022-05-22T08:06:43.548951+01
20153,336,2,15848,2.99,2022-04-03T09:58:37.347697+01
20154,337,1,10664,0.99,2022-06-01T23:27:15.441842+01
20155,337,2,10765,0.99,2022-07-11T08:52:57.893505+01
20156,337,2,11252,2.99,2022-06-02T19:53:10.977768+01
20157,337,1,11734,3.99,2022-07-09T19:39:40.857117+01
20158,337,1,12369,6.99,2022-02-18T09:56:16.500010+00:00
20159,337,2,13305,6.99,2022-02-25T01:17:21.269177+00:00
20160,337,1,13678,4.99,2022-06-10T08:50:32.638771+01
20161,337,2,13892,3.99,2022-05-12T04:28:29.471338+01
20162,337,2,14118,5.99,2022-05-07T21:23:24.653892+01
20163,337,2,15241,4.99,2022-03-30T22:06:37.581367+01
20164,337,1,15292,4.99,2022-02-27T16:01:38.145240+00:00
20165,338,2,10791,2.99,2022-02-22T21:10:38.550482+00:00
20166,338,1,10897,0.99,2022-05-09T19:43:02.365182+01
20167,338,2,11064,4.99,2022-02-22T13:06:05.850133+00:00
20168,338,2,11671,4.99,2022-03-20T07:47:24.292869+00:00
20169,338,2,11719,5.99,2022-04-23T20:48:32.596568+01
20170,338,1,12167,2.99,2022-02-26T13:50:00.102554+00:00
20171,338,1,13284,3.99,2022-05-20T07:55:21.56646+01
20172,338,1,14619,2.99,2022-07-02T03:41:02.309888+01
20173,338,2,15105,0.99,2022-02-16T16:00:43.747348+00:00
20174,338,2,15173,6.99,2022-02-24T17:44:10.245190+00:00
20175,339,2,10338,3.99,2022-05-10T07:31:28.227603+01
20176,339,2,11171,4.99,2022-03-31T07:10:26.885306+01
20177,339,1,11550,2.99,2022-05-09T22:58:47.669871+01
20178,339,2,11582,3.99,2022-02-01T05:32:57.207371+00:00
20179,339,2,11699,5.99,2022-06-04T05:36:26.657866+01
20180,339,1,12631,0.99,2022-03-11T23:18:31.776415+00:00
20181,339,1,13199,3.99,2022-06-28T11:57:25.166179+01
20182,339,1,13575,5.99,2022-07-08T13:08:18.770918+01
20183,339,1,13985,0.99,2022-04-20T19:31:34.652845+01
20184,339,1,14636,4.99,2022-03-25T06:45:11.871431+00:00
20185,339,2,14758,3.99,2022-01-24T18:02:43.296998+00:00
20186,340,1,10292,2.99,2022-05-01T06:42:47.869222+01
20187,340,1,10667,8.99,2022-01-30T21:06:49.580668+00:00
20188,340,2,10674,3.99,2022-07-19T01:20:06.213597+01
20189,340,1,10809,0.99,2022-04-09T08:50:04.390134+01
20190,340,1,10995,0.99,2022-04-02T21:35:34.16819+01
20191,340,2,12598,4.99,2022-07-02T22:01:51.244458+01
20192,340,2,12908,1.99,2022-03-08T17:41:57.319791+00:00
20193,340,2,12940,2.99,2022-02-17T18:58:18.756675+00:00
20194,340,1,13425,2.99,2022-02-22T22:11:08.001428+00:00
20195,340,1,14457,4.99,2022-07-15T18:58:13.509349+01
20196,340,2,14718,0.99,2022-05-15T12:54:42.040319+01
20197,340,1,14895,2.99,2022-03-01T18:11:22.368047+00:00
20198,340,2,15306,2.99,2022-05-29T18:47:59.054934+01
20199,340,1,15378,9.99,2022-07-16T23:03:24.127767+01
20200,341,2,10605,0.99,2022-06-04T09:06:07.347737+01
20201,341,1,11305,6.99,2022-05-26T07:48:50.478748+01
20202,341,1,11723,2.99,2022-04-07T08:35:08.426106+01
20203,341,2,13059,0.99,2022-01-26T07:17:47.311835+00:00
20204,341,2,13074,8.99,2022-05-10T12:07:46.201897+01
20205,341,2,13806,4.99,2022-04-20T09:16:39.791235+01
20206,341,2,14344,4.99,2022-04-14T13:06:01.318682+01
20207,341,2,15030,0.99,2022-04-23T06:49:18.604445+01
20208,341,2,15938,6.99,2022-05-30T19:02:05.656537+01
20209,342,1,10242,4.99,2022-06-15T06:20:34.079033+01
20210,342,2,11178,2.99,2022-03-21T04:21:40.944842+00:00
20211,342,2,11446,0.99,2022-05-21T22:46:23.444126+01
20212,342,1,11568,0.99,2022-05-08T05:52:09.54027+01
20213,342,1,12139,6.99,2022-03-08T13:25:01.289951+00:00
20214,342,1,12404,4.99,2022-06-18T20:00:20.703796+01
20215,342,1,12522,2.99,2022-04-03T17:02:17.706364+01
20216,342,2,12816,4.99,2022-02-17T07:38:45.502411+00:00
20217,342,2,13368,4.99,2022-05-25T04:36:25.371305+01
20218,342,2,13637,4.99,2022-03-19T18:14:46.158426+00:00
20219,342,1,13755,2.99,2022-07-23T18:11:29.888585+01
20220,342,2,13827,4.99,2022-06-22T16:20:01.352333+01
20221,342,2,14096,2.99,2022-07-02T23:42:25.971462+01
20222,342,2,14299,0.99,2022-01-26T02:41:21.753457+00:00
20223,342,2,14683,8.99,2022-06-23T00:04:01.190808+01
20224,342,1,15484,4.99,2022-03-20T22:18:55.080557+00:00
20225,342,1,15895,3.99,2022-06-04T12:40:57.604943+01
20226,343,1,10822,0.99,2022-03-27T11:59:16.875935+01
20227,343,1,11212,0.99,2022-03-01T17:35:43.482074+00:00
20228,343,2,11570,2.99,2022-06-01T08:47:09.621255+01
20229,343,2,13279,4.99,2022-05-18T15:58:21.899872+01
20230,343,2,13522,3.99,2022-07-27T11:29:05.26704+01
20231,343,2,13866,0.99,2022-06-22T13:12:49.237293+01
20232,343,2,15973,5.99,2022-05-23T07:31:06.439816+01
20233,344,2,11116,5.99,2022-03-23T07:02:28.504899+00:00
20234,344,2,12183,5.99,2022-05-20T04:59:50.719156+01
20235,344,2,13014,4.99,2022-01-28T00:05:46.433252+00:00
20236,344,1,13033,3.99,2022-03-07T21:00:46.796267+00:00
20237,344,1,14621,0.99,2022-06-21T18:32:19.695871+01
20238,344,2,14624,0.99,2022-01-31T15:12:46.449162+00:00
20239,344,1,15215,2.99,2022-06-16T05:12:20.809389+01
20240,345,2,10982,4.99,2022-03-12T15:40:17.686308+00:00
20241,345,1,11865,2.99,2022-06-12T13:33:09.518776+01
20242,345,1,12485,4.99,2022-02-21T12:36:37.793917+00:00
20243,345,2,12805,4.99,2022-02-03T19:09:24.781477+00:00
20244,345,1,14702,10.99,2022-05-01T02:33:08.887049+01
20245,345,1,15551,4.99,2022-05-21T19:06:40.512799+01
20246,346,1,10304,5.99,2022-06-24T06:43:36.442278+01
20247,346,2,10389,3.99,2022-07-06T16:48:44.848039+01
20248,346,2,10521,0.99,2022-06-19T20:53:52.374938+01
20249,346,2,11062,4.99,2022-02-27T05:07:31.003921+00:00
20250,346,1,11375,4.99,2022-07-11T09:59:34.065531+01
20251,346,2,11470,2.99,2022-03-01T00:30:27.002879+00:00
20252,346,1,14890,5.99,2022-04-21T02:46:56.029439+01
20253,346,2,15459,2.99,2022-07-23T05:35:56.223476+01
20254,346,1,15535,0.99,2022-04-22T12:24:24.950379+01
20255,346,1,15661,8.99,2022-04-08T13:38:33.165997+01
20256,346,2,15825,5.99,2022-07-14T15:21:06.628338+01
20257,346,1,15827,0.99,2022-06-16T01:23:00.915572+01
20258,347,2,11738,8.99,2022-07-18T12:19:08.341197+01
20259,347,1,12195,2.99,2022-05-31T07:53:22.9223+01
20260,347,2,12399,10.99,2022-07-20T16:33:15.569843+01
20261,347,2,13314,5.99,2022-03-16T08:11:24.730385+00:00
20262,347,2,14894,4.99,2022-03-13T09:27:55.176889+00:00
20263,347,2,14958,2.99,2022-03-25T21:23:17.116148+00:00
20264,347,2,15426,2.99,2022-07-14T01:27:53.663425+01
20265,347,2,15555,4.99,2022-03-11T13:35:00.885217+00:00
20266,348,1,10769,2.99,2022-06-12T07:45:20.527795+01
20267,348,2,10972,2.99,2022-05-27T03:30:27.542905+01
20268,348,1,11262,2.99,2022-04-23T02:10:34.106317+01
20269,348,1,11429,7.99,2022-06-28T03:22:30.889969+01
20270,348,2,12564,2.99,2022-07-20T07:49:28.315573+01
20271,348,2,12884,5.99,2022-03-10T06:10:05.809596+00:00
20272,348,2,12937,4.99,2022-05-01T14:14:07.04635+01
20273,348,2,13238,2.99,2022-01-29T20:10:32.406455+00:00
20274,348,2,13602,5.99,2022-06-10T10:56:51.099178+01
20275,348,2,13684,0.99,2022-03-21T17:24:21.358418+00:00
20276,348,1,13962,1.99,2022-04-13T02:11:22.814943+01
20277,348,2,14079,3.99,2022-03-14T09:53:33.619847+00:00
20278,348,2,14937,7.99,2022-07-26T02:01:33.348826+01
20279,348,2,15817,0.99,2022-06-05T07:10:21.862502+01
20280,348,1,15944,4.99,2022-03-08T09:28:28.137302+00:00
20281,349,1,10987,4.99,2022-06-21T08:02:17.173761+01
20282,349,2,11192,4.99,2022-07-24T01:09:36.472659+01
20283,349,2,11492,8.99,2022-03-02T11:59:28.166048+00:00
20284,349,1,11905,3.99,2022-05-01T00:34:50.780741+01
20285,349,1,13258,4.99,2022-05-03T09:46:12.335946+01
20286,349,2,13636,4.99,2022-06-06T20:05:28.923374+01
20287,349,2,14200,6.99,2022-03-12T20:30:11.353824+00:00
20288,349,2,14721,6.99,2022-02-19T01:44:39.827179+00:00
20289,349,2,14908,4.99,2022-02-19T05:25:29.447693+00:00
20290,349,1,15833,6.99,2022-04-04T17:58:12.26002+01
20291,349,1,15955,5.99,2022-02-24T03:34:03.351283+00:00
20292,350,2,11504,0.99,2022-05-17T02:45:43.942976+01
20293,350,2,11595,6.99,2022-05-09T16:43:40.944644+01
20294,350,2,11692,6.99,2022-01-29T05:30:47.589021+00:00
20295,350,1,11800,0.99,2022-05-10T23:58:07.87919+01
20296,350,2,12252,6.99,2022-06-26T00:34:17.808838+01
20297,350,2,12445,2.99,2022-02-18T00:05:54.648216+00:00
20298,350,2,13086,0.99,2022-01-24T04:24:26.124005+00:00
20299,350,2,15789,1.99,2022-02-24T03:04:00.068890+00:00
20300,350,1,15807,0.99,2022-05-07T08:55:02.655346+01
20301,351,2,10501,2.99,2022-03-24T13:13:15.193136+00:00
20302,351,2,11127,0.99,2022-07-02T01:34:48.701722+01
20303,351,1,14368,6.99,2022-05-12T07:36:16.289315+01
20304,351,2,15142,4.99,2022-03-22T02:24:32.266188+00:00
20305,351,1,15664,4.99,2022-03-16T15:57:07.205890+00:00
20306,351,2,15712,2.99,2022-01-26T11:45:14.236888+00:00
20307,351,1,15762,2.99,2022-01-24T21:06:57.697542+00:00
20308,352,1,11793,5.99,2022-04-02T20:03:58.752167+01
20309,352,1,11823,6.99,2022-05-29T04:17:59.259392+01
20310,352,2,11986,0.99,2022-07-24T12:03:34.80788+01
20311,352,2,12234,5.99,2022-05-19T15:50:49.904429+01
20312,352,1,12751,2.99,2022-06-22T01:43:47.005089+01
20313,352,1,14130,4.99,2022-02-14T09:39:42.028883+00:00
20314,352,2,14852,0.99,2022-03-26T22:47:00.103301+00:00
20315,353,1,11186,0.99,2022-07-24T17:12:56.39865+01
20316,353,2,11414,4.99,2022-04-29T00:31:13.402291+01
20317,353,2,11698,4.99,2022-02-28T05:18:00.041148+00:00
20318,353,1,12928,5.99,2022-05-26T04:51:07.342359+01
20319,353,2,13604,0.99,2022-03-24T15:38:05.699365+00:00
20320,353,1,14396,4.99,2022-02-06T00:35:09.690571+00:00
20321,353,1,15564,1.99,2022-01-24T20:33:37.771799+00:00
20322,353,2,15650,0.99,2022-06-17T20:04:51.775176+01
20323,353,2,15676,2.99,2022-07-15T18:04:03.563094+01
20324,354,1,10420,6.99,2022-02-25T08:13:49.923129+00:00
20325,354,2,12243,6.99,2022-05-30T17:04:42.681557+01
20326,354,1,12544,3.99,2022-04-13T10:36:30.9884+01
20327,354,1,12998,4.99,2022-05-05T11:10:15.15707+01
20328,354,2,14212,2.99,2022-02-25T21:56:25.995590+00:00
20329,354,2,14245,0.99,2022-03-19T04:58:16.420515+00:00
20330,354,1,14840,5.99,2022-07-02T03:14:03.252248+01
20331,354,2,15956,0.99,2022-06-11T21:02:22.382654+01
20332,355,1,10498,0.99,2022-05-24T19:54:01.117753+01
20333,355,2,11471,0.99,2022-02-19T02:09:28.447213+00:00
20334,355,2,13821,1.99,2022-05-27T06:27:42.063171+01
20335,355,1,15367,3.99,2022-03-01T00:44:04.191392+00:00
20336,355,2,15531,2.99,2022-02-14T06:05:22.107074+00:00
20337,356,1,10427,3.99,2022-06-21T04:41:52.535282+01
20338,356,1,10854,4.99,2022-03-12T16:05:48.127198+00:00
20339,356,1,11535,3.99,2022-07-13T00:19:59.736102+01
20340,356,2,11579,2.99,2022-02-17T02:38:08.588705+00:00
20341,356,2,12037,4.99,2022-01-27T06:40:06.152386+00:00
20342,356,2,12876,2.99,2022-07-17T11:57:14.808371+01
20343,356,1,12913,0.99,2022-06-04T23:42:53.743167+01
20344,356,2,13107,4.99,2022-02-11T18:32:04.175730+00:00
20345,356,2,13442,5.99,2022-02-06T04:14:16.822532+00:00
20346,356,2,13703,6.99,2022-03-03T10:02:28.300156+00:00
20347,356,1,15705,4.99,2022-04-27T21:40:40.033003+01
20348,356,2,15754,5.99,2022-01-24T01:20:01.872735+00:00
20349,356,1,15757,2.99,2022-03-04T05:25:20.901450+00:00
20350,357,2,10391,2.99,2022-06-02T01:58:30.48089+01
20351,357,1,10502,2.99,2022-06-13T11:59:33.356734+01
20352,357,1,10503,6.99,2022-04-15T16:43:59.93663+01
20353,357,2,10764,0.99,2022-02-27T01:32:52.533897+00:00
20354,357,2,11065,2.99,2022-06-22T07:05:47.85287+01
20355,357,1,14926,0.99,2022-05-14T08:16:03.611437+01
20356,357,2,15869,2.99,2022-04-22T23:58:28.131349+01
20357,358,1,10482,4.99,2022-03-15T02:48:18.999609+00:00
20358,358,2,11149,5.99,2022-07-09T02:00:37.654186+01
20359,358,2,11653,4.99,2022-06-07T05:54:03.247118+01
20360,358,1,12452,6.99,2022-06-11T17:15:36.868273+01
20361,358,1,13197,2.99,2022-02-22T02:52:19.519116+00:00
20362,358,1,14004,7.99,2022-04-05T22:08:01.938542+01
20363,359,1,11032,4.99,2022-03-15T13:13:42.738934+00:00
20364,359,1,12611,1.99,2022-05-02T15:28:18.522644+01
20365,359,2,13297,2.99,2022-03-06T18:25:05.460123+00:00
20366,359,1,14258,1.99,2022-07-16T00:17:48.156634+01
20367,359,2,14598,5.99,2022-05-01T15:15:46.071268+01
20368,359,1,15104,2.99,2022-05-30T18:02:32.898408+01
20369,359,1,15148,4.99,2022-07-25T01:13:39.587616+01
20370,359,1,15453,1.99,2022-07-18T16:48:42.808855+01
20371,360,2,10857,2.99,2022-02-02T02:06:25.219082+00:00
20372,360,2,11264,6.99,2022-02-16T04:46:05.270542+00:00
20373,360,2,11553,4.99,2022-04-29T09:34:30.614399+01
20374,360,2,12088,5.99,2022-01-27T17:32:01.588751+00:00
20375,360,1,12773,5.99,2022-05-22T15:24:57.81987+01
20376,360,2,12795,0.99,2022-06-25T00:30:09.805555+01
20377,360,1,12839,6.99,2022-03-15T02:37:38.161671+00:00
20378,360,1,12990,4.99,2022-05-04T13:49:29.865459+01
20379,360,2,13894,7.99,2022-07-04T18:45:15.059373+01
20380,360,1,14700,4.99,2022-05-19T00:24:23.83817+01
20381,360,1,15310,2.99,2022-07-10T09:49:04.909417+01
20382,361,1,10414,0.99,2022-07-01T08:39:12.376811+01
20383,361,2,10975,0.99,2022-02-19T04:42:57.949332+00:00
20384,361,2,11031,5.99,2022-01-24T21:38:06.105772+00:00
20385,361,2,11243,5.99,2022-02-23T08:01:01.032177+00:00
20386,361,1,11327,2.99,2022-04-09T03:06:07.888693+01
20387,361,1,11991,3.99,2022-06-30T01:30:01.608966+01
20388,361,2,12626,5.99,2022-04-29T15:54:27.502744+01
20389,361,2,12690,2.99,2022-02-08T18:35:26.055081+00:00
20390,361,1,13135,0.99,2022-03-30T15:46:06.836+01
20391,361,2,14031,0.99,2022-03-26T15:44:12.076714+00:00
20392,361,1,14422,0.99,2022-04-21T13:16:05.354839+01
20393,361,1,15759,6.99,2022-06-28T18:12:31.356197+01
20394,361,2,15935,2.99,2022-04-12T09:00:07.362047+01
20395,362,2,10546,3.99,2022-03-07T07:42:13.028194+00:00
20396,362,2,12244,4.99,2022-07-12T03:53:27.019947+01
20397,362,1,12854,6.99,2022-06-17T06:05:30.262221+01
20398,362,1,13603,6.99,2022-05-12T11:50:03.73187+01
20399,362,2,14051,6.99,2022-04-25T07:16:36.263489+01
20400,362,2,14129,2.99,2022-02-28T11:01:47.436663+00:00
20401,362,2,14336,4.99,2022-03-14T22:47:40.863574+00:00
20402,362,1,14752,5.99,2022-03-30T12:13:03.076405+01
20403,362,1,14759,11.99,2022-04-16T05:35:36.904758+01
20404,362,1,14808,4.99,2022-01-30T07:02:05.956403+00:00
20405,362,1,14950,2.99,2022-05-22T20:06:49.390104+01
20406,363,1,10339,6.99,2022-02-08T01:44:30.344504+00:00
20407,363,2,12189,5.99,2022-03-15T13:19:30.117121+00:00
20408,363,2,12760,4.99,2022-03-02T03:48:54.549338+00:00
20409,363,1,13706,9.99,2022-02-26T19:08:40.568014+00:00
20410,363,1,14694,2.99,2022-07-24T17:03:41.963815+01
20411,363,1,14983,5.99,2022-05-03T10:50:00.284662+01
20412,363,2,15279,4.99,2022-05-23T10:38:52.65951+01
20413,363,1,15335,4.99,2022-02-02T15:21:48.400409+00:00
20414,364,2,10290,5.99,2022-07-23T23:31:57.055397+01
20415,364,2,11932,4.99,2022-04-12T17:20:06.642598+01
20416,364,1,12557,4.99,2022-04-07T08:53:00.240888+01
20417,364,1,12761,1.99,2022-04-04T00:06:30.106169+01
20418,364,2,12912,3.99,2022-02-18T05:02:18.376077+00:00
20419,364,1,13698,4.99,2022-06-04T19:22:13.339097+01
20420,364,2,13936,0.99,2022-05-24T07:49:52.724472+01
20421,364,2,14293,4.99,2022-02-06T06:21:52.592774+00:00
20422,364,1,15242,0.99,2022-04-01T08:10:36.992695+01
20423,365,2,10717,2.99,2022-06-10T10:31:09.979176+01
20424,365,2,12322,2.99,2022-07-19T01:03:38.987399+01
20425,365,2,12375,4.99,2022-03-31T00:58:21.156394+01
20426,365,1,12804,8.99,2022-03-01T06:07:14.789147+00:00
20427,365,1,13619,2.99,2022-05-13T22:57:35.341575+01
20428,365,2,14463,6.99,2022-02-06T16:58:01.209029+00:00
20429,366,1,10384,4.99,2022-03-27T05:32:31.675143+01
20430,366,2,11337,2.99,2022-04-20T15:53:13.286078+01
20431,366,2,11340,5.99,2022-04-06T12:22:57.860707+01
20432,366,2,12413,2.99,2022-05-20T12:54:35.446819+01
20433,366,1,12608,4.99,2022-02-18T10:33:09.216949+00:00
20434,366,2,13563,0.99,2022-04-09T23:57:18.179908+01
20435,366,1,13857,2.99,2022-03-12T06:12:38.582768+00:00
20436,366,1,14147,4.99,2022-04-28T03:31:41.736997+01
20437,366,1,14290,4.99,2022-04-23T21:30:07.800239+01
20438,366,1,14390,2.99,2022-02-24T18:15:04.998171+00:00
20439,366,1,14717,2.99,2022-03-08T11:23:13.841063+00:00
20440,366,1,14906,6.99,2022-04-24T11:08:26.662353+01
20441,366,1,15514,2.99,2022-06-09T00:02:29.351564+01
20442,367,2,10344,4.99,2022-07-24T20:17:27.087533+01
20443,367,1,12152,4.99,2022-02-20T17:07:25.303604+00:00
20444,367,2,12362,0.99,2022-04-30T01:01:20.02235+01
20445,367,2,12373,8.99,2022-07-17T21:50:17.277672+01
20446,367,2,12911,6.99,2022-05-01T17:34:23.814996+01
20447,367,2,13235,4.99,2022-03-06T20:27:45.029271+00:00
20448,367,1,14413,6.99,2022-07-16T03:59:17.130021+01
20449,367,1,14481,10.99,2022-03-13T19:22:55.338403+00:00
20450,368,2,10730,8.99,2022-04-25T17:17:41.637256+01
20451,368,2,10848,1.99,2022-06-13T23:52:14.680329+01
20452,368,1,11844,0.99,2022-06-07T05:12:32.236224+01
20453,368,2,12319,2.99,2022-04-06T23:01:00.749234+01
20454,368,1,12796,4.99,2022-06-11T12:40:07.093627+01
20455,368,2,13189,8.99,2022-05-06T17:03:34.282131+01
20456,368,2,13280,2.99,2022-06-18T21:45:05.785528+01
20457,368,2,13378,0.99,2022-07-20T09:28:47.986588+01
20458,368,2,13781,7.99,2022-06-29T13:02:58.570031+01
20459,368,2,13963,1.99,2022-01-30T23:00:01.348328+00:00
20460,368,1,14393,7.99,2022-03-04T00:36:34.029807+00:00
20461,368,1,15353,2.99,2022-02-18T11:01:44.193148+00:00
20462,368,1,15437,2.99,2022-03-14T00:02:18.880795+00:00
20463,369,1,10299,0.99,2022-07-08T14:34:51.505184+01
20464,369,2,10359,3.99,2022-07-08T14:12:35.606277+01
20465,369,2,10713,2.99,2022-05-14T12:32:07.212547+01
20466,369,1,11084,4.99,2022-04-08T01:27:35.587137+01
20467,369,2,11388,1.99,2022-04-28T12:20:33.904676+01
20468,369,1,12521,0.99,2022-04-30T19:42:53.91675+01
20469,369,2,14684,5.99,2022-06-24T21:31:23.201084+01
20470,370,1,10336,4.99,2022-02-24T21:46:09.031864+00:00
20471,370,1,11540,1.99,2022-07-07T14:19:06.916028+01
20472,370,2,11925,0.99,2022-07-27T09:09:20.664924+01
20473,370,1,12339,4.99,2022-06-20T22:07:53.796645+01
20474,370,1,13039,0.99,2022-05-15T22:59:44.084453+01
20475,370,1,14602,3.99,2022-04-28T05:38:11.282456+01
20476,370,2,14786,2.99,2022-07-12T07:14:25.10933+01
20477,370,2,15368,3.99,2022-04-25T03:05:15.549941+01
20478,370,1,15626,4.99,2022-04-22T13:43:51.575179+01
20479,370,1,15982,5.99,2022-07-05T22:28:29.827137+01
